"Fecha","Total de casos","Entidad"
"2020-03-25",188,"JALISCO"
"2020-03-26",22,"BAJA CALIFORNIA SUR"
"2020-03-30",71,"YUCATÁN"
"2020-03-28",20,"DURANGO"
"2020-04-07",24,"MORELOS"
"2020-04-09",89,"TABASCO"
"2020-04-15",164,"COAHUILA DE ZARAGOZA"
"2020-04-09",33,"MORELOS"
"2020-09-14",295,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-10-21",166,"HIDALGO"
"2020-08-25",586,"COAHUILA DE ZARAGOZA"
"2022-02-18",174,"CHIHUAHUA"
"2022-02-22",118,"NAYARIT"
"2022-02-23",62,"COLIMA"
"2022-02-28",616,"PUEBLA"
"2021-02-10",74,"NAYARIT"
"2021-02-11",216,"AGUASCALIENTES"
"2021-05-09",101,"MORELOS"
"2021-05-13",68,"HIDALGO"
"2021-04-29",101,"OAXACA"
"2021-05-09",61,"TLAXCALA"
"2021-04-30",129,"SINALOA"
"2021-05-02",369,"BAJA CALIFORNIA"
"2021-05-20",847,"TABASCO"
"2021-05-20",241,"MORELOS"
"2021-11-04",1548,"MÉXICO"
"2020-01-07",5,"BAJA CALIFORNIA SUR"
"2020-01-09",6,"DURANGO"
"2020-01-13",84,"CIUDAD DE MÉXICO"
"2020-01-12",5,"GUANAJUATO"
"2020-01-14",24,"BAJA CALIFORNIA"
"2020-01-14",70,"CIUDAD DE MÉXICO"
"2020-01-08",2,"MORELOS"
"2020-01-15",10,"DURANGO"
"2020-01-17",14,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-01-21",31,"SAN LUIS POTOSÍ"
"2020-01-21",3,"CHIAPAS"
"2020-01-25",18,"AGUASCALIENTES"
"2020-01-26",35,"COAHUILA DE ZARAGOZA"
"2020-01-25",4,"COLIMA"
"2020-01-26",16,"SINALOA"
"2020-01-29",7,"CHIHUAHUA"
"2020-01-31",3,"CHIAPAS"
"2020-02-01",48,"CIUDAD DE MÉXICO"
"2020-02-08",4,"NAYARIT"
"2020-02-18",6,"MICHOACÁN DE OCAMPO"
"2020-02-20",10,"MÉXICO"
"2020-02-22",24,"JALISCO"
"2020-02-26",10,"MICHOACÁN DE OCAMPO"
"2020-03-02",8,"QUINTANA ROO"
"2020-03-02",4,"TABASCO"
"2020-03-02",7,"CHIHUAHUA"
"2020-03-09",11,"COLIMA"
"2020-03-17",41,"MICHOACÁN DE OCAMPO"
"2020-04-02",24,"NAYARIT"
"2020-04-02",11,"OAXACA"
"2020-04-08",29,"GUERRERO"
"2020-04-15",39,"QUERÉTARO"
"2020-04-16",37,"BAJA CALIFORNIA SUR"
"2022-02-28",799,"SINALOA"
"2021-05-11",219,"SONORA"
"2021-05-10",135,"CAMPECHE"
"2021-05-06",72,"NAYARIT"
"2021-03-03",138,"CHIAPAS"
"2021-05-20",328,"QUINTANA ROO"
"2021-05-22",61,"NAYARIT"
"2021-04-26",339,"SONORA"
"2021-04-22",597,"TABASCO"
"2020-01-03",42,"CIUDAD DE MÉXICO"
"2020-01-05",9,"BAJA CALIFORNIA"
"2020-01-02",3,"BAJA CALIFORNIA SUR"
"2020-01-08",5,"TLAXCALA"
"2020-01-20",12,"BAJA CALIFORNIA SUR"
"2020-01-23",26,"QUERÉTARO"
"2020-01-31",24,"SAN LUIS POTOSÍ"
"2020-02-01",24,"JALISCO"
"2020-02-29",17,"BAJA CALIFORNIA SUR"
"2020-03-07",6,"HIDALGO"
"2020-03-09",13,"AGUASCALIENTES"
"2020-03-10",12,"MORELOS"
"2020-03-10",14,"QUINTANA ROO"
"2020-03-18",28,"YUCATÁN"
"2020-03-22",154,"JALISCO"
"2020-03-20",28,"HIDALGO"
"2020-03-23",59,"MICHOACÁN DE OCAMPO"
"2020-04-09",19,"TLAXCALA"
"2020-04-09",106,"QUINTANA ROO"
"2022-02-18",302,"TABASCO"
"2021-05-05",295,"YUCATÁN"
"2021-05-09",277,"QUINTANA ROO"
"2021-05-08",144,"SINALOA"
"2021-05-01",223,"SINALOA"
"2021-05-08",164,"QUERÉTARO"
"2021-02-27",407,"SAN LUIS POTOSÍ"
"2021-05-21",173,"SINALOA"
"2020-02-19",10,"MÉXICO"
"2020-02-24",76,"GUANAJUATO"
"2020-03-03",13,"BAJA CALIFORNIA SUR"
"2020-03-06",13,"SAN LUIS POTOSÍ"
"2020-03-07",2,"TAMAULIPAS"
"2020-03-06",10,"DURANGO"
"2020-03-19",21,"GUERRERO"
"2020-03-20",34,"ZACATECAS"
"2020-04-02",8,"CAMPECHE"
"2020-04-11",42,"BAJA CALIFORNIA SUR"
"2020-08-13",490,"SAN LUIS POTOSÍ"
"2020-08-10",628,"JALISCO"
"2022-02-20",69,"QUINTANA ROO"
"2022-02-19",147,"MICHOACÁN DE OCAMPO"
"2021-02-11",422,"NUEVO LEÓN"
"2021-04-30",195,"QUERÉTARO"
"2021-12-09",955,"MÉXICO"
"2020-01-09",2,"CHIAPAS"
"2020-01-13",83,"JALISCO"
"2020-01-24",4,"GUERRERO"
"2020-01-29",3,"QUINTANA ROO"
"2020-01-31",4,"DURANGO"
"2020-02-12",35,"NUEVO LEÓN"
"2020-03-29",51,"SONORA"
"2020-04-03",46,"MICHOACÁN DE OCAMPO"
"2020-04-07",33,"TLAXCALA"
"2021-05-01",244,"QUERÉTARO"
"2021-03-24",526,"NUEVO LEÓN"
"2020-01-11",6,"PUEBLA"
"2020-01-22",37,"CIUDAD DE MÉXICO"
"2020-01-29",6,"MORELOS"
"2020-03-05",19,"JALISCO"
"2020-03-25",220,"BAJA CALIFORNIA"
"2020-04-17",135,"NUEVO LEÓN"
"2020-01-10",1,"YUCATÁN"
"2020-01-25",33,"NUEVO LEÓN"
"2020-02-03",3,"CHIAPAS"
"2020-02-08",8,"OAXACA"
"2020-02-11",1,"GUERRERO"
"2020-02-13",2,"TAMAULIPAS"
"2021-02-11",58,"COLIMA"
"2021-11-14",1132,"MÉXICO"
"2020-02-12",18,"AGUASCALIENTES"
"2020-02-17",25,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-03-14",23,"SAN LUIS POTOSÍ"
"2020-04-14",66,"YUCATÁN"
"2021-05-06",81,"CAMPECHE"
"2021-05-01",292,"PUEBLA"
"2021-04-22",367,"CHIHUAHUA"
"2020-01-10",21,"MÉXICO"
"2020-02-03",29,"SAN LUIS POTOSÍ"
"2022-02-23",231,"AGUASCALIENTES"
"2020-02-28",28,"SONORA"
"2020-01-30",3,"DURANGO"
"2020-03-07",9,"ZACATECAS"
"2020-03-12",16,"AGUASCALIENTES"
"2021-05-09",462,"TABASCO"
"2020-01-01",6,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-12",1,"COLIMA"
"2020-02-22",4,"BAJA CALIFORNIA"
"2021-05-10",74,"NAYARIT"
"2020-01-27",21,"BAJA CALIFORNIA SUR"
"2020-01-30",16,"SAN LUIS POTOSÍ"
"2020-02-13",8,"HIDALGO"
"2020-01-03",21,"JALISCO"
"2020-01-26",20,"QUERÉTARO"
"2020-03-31",52,"BAJA CALIFORNIA SUR"
"2020-01-21",6,"DURANGO"
"2020-04-01",69,"YUCATÁN"
"2022-02-25",282,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-25",6,"GUERRERO"
"2020-07-10",312,"OAXACA"
"2021-04-30",177,"COAHUILA DE ZARAGOZA"
"2022-03-04",178,"JALISCO"
"2022-03-05",70,"NAYARIT"
"2022-03-05",46,"CAMPECHE"
"2022-03-04",89,"BAJA CALIFORNIA"
"2022-03-03",51,"CAMPECHE"
"2022-03-03",77,"NAYARIT"
"2022-03-08",414,"NUEVO LEÓN"
"2022-03-09",176,"BAJA CALIFORNIA"
"2022-03-10",325,"NUEVO LEÓN"
"2022-03-10",48,"COLIMA"
"2022-03-11",53,"GUERRERO"
"2022-03-13",250,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-14",261,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-15",376,"MÉXICO"
"2022-03-15",103,"YUCATÁN"
"2022-06-21",334,"DURANGO"
"2022-06-22",440,"QUERÉTARO"
"2022-06-18",559,"TAMAULIPAS"
"2022-06-21",228,"CHIAPAS"
"2021-02-20",587,"QUERÉTARO"
"2021-02-23",355,"BAJA CALIFORNIA"
"2021-02-17",202,"TAMAULIPAS"
"2021-02-23",561,"JALISCO"
"2021-02-19",187,"CAMPECHE"
"2021-02-14",203,"AGUASCALIENTES"
"2021-02-15",801,"NUEVO LEÓN"
"2021-02-19",71,"NAYARIT"
"2021-02-20",664,"PUEBLA"
"2021-02-20",395,"COAHUILA DE ZARAGOZA"
"2021-02-22",131,"CHIAPAS"
"2021-02-15",77,"COLIMA"
"2021-02-17",121,"ZACATECAS"
"2021-02-24",101,"CAMPECHE"
"2021-02-14",77,"COLIMA"
"2021-02-24",67,"NAYARIT"
"2021-02-26",140,"ZACATECAS"
"2021-02-26",170,"HIDALGO"
"2021-02-27",143,"CHIAPAS"
"2021-06-07",79,"NAYARIT"
"2021-06-07",124,"OAXACA"
"2021-05-26",123,"QUERÉTARO"
"2021-06-06",60,"COLIMA"
"2021-05-29",229,"COAHUILA DE ZARAGOZA"
"2021-05-31",398,"BAJA CALIFORNIA"
"2021-03-11",185,"CHIHUAHUA"
"2021-05-26",188,"PUEBLA"
"2021-05-30",417,"BAJA CALIFORNIA"
"2021-05-29",180,"SINALOA"
"2021-10-25",389,"QUERÉTARO"
"2021-10-27",502,"COAHUILA DE ZARAGOZA"
"2021-10-24",261,"OAXACA"
"2021-10-23",214,"BAJA CALIFORNIA SUR"
"2021-10-25",732,"COAHUILA DE ZARAGOZA"
"2021-10-25",347,"SINALOA"
"2021-10-22",213,"BAJA CALIFORNIA SUR"
"2021-10-24",120,"CAMPECHE"
"2021-10-26",209,"DURANGO"
"2021-10-16",702,"NUEVO LEÓN"
"2021-10-26",148,"CHIAPAS"
"2021-10-28",303,"SONORA"
"2021-10-17",235,"GUERRERO"
"2021-10-31",261,"PUEBLA"
"2021-10-30",313,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-10-31",533,"COAHUILA DE ZARAGOZA"
"2021-10-31",290,"QUERÉTARO"
"2021-10-31",219,"SINALOA"
"2021-11-02",1032,"GUANAJUATO"
"2021-11-04",207,"YUCATÁN"
"2020-07-03",556,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-07-04",107,"ZACATECAS"
"2020-07-04",112,"HIDALGO"
"2020-07-05",741,"NUEVO LEÓN"
"2020-07-05",70,"COLIMA"
"2020-07-06",684,"JALISCO"
"2020-07-29",496,"TAMAULIPAS"
"2020-07-07",149,"GUERRERO"
"2020-07-08",671,"GUANAJUATO"
"2020-07-09",248,"SINALOA"
"2020-07-09",93,"QUERÉTARO"
"2020-07-10",111,"NAYARIT"
"2020-07-11",276,"YUCATÁN"
"2020-07-12",169,"DURANGO"
"2020-07-12",185,"CHIAPAS"
"2020-07-13",735,"TAMAULIPAS"
"2020-11-12",44,"COLIMA"
"2020-08-03",570,"COAHUILA DE ZARAGOZA"
"2020-11-17",274,"BAJA CALIFORNIA SUR"
"2020-11-18",150,"GUERRERO"
"2020-07-22",415,"SONORA"
"2022-03-08",190,"AGUASCALIENTES"
"2021-02-15",357,"AGUASCALIENTES"
"2021-02-21",65,"COLIMA"
"2021-02-17",142,"HIDALGO"
"2021-02-22",233,"DURANGO"
"2021-03-05",213,"BAJA CALIFORNIA SUR"
"2021-02-27",154,"DURANGO"
"2021-01-03",685,"TABASCO"
"2021-05-26",308,"COAHUILA DE ZARAGOZA"
"2021-10-20",945,"BAJA CALIFORNIA"
"2021-10-20",618,"JALISCO"
"2021-10-27",181,"SINALOA"
"2021-09-26",219,"GUERRERO"
"2021-11-03",358,"SONORA"
"2020-07-05",143,"AGUASCALIENTES"
"2020-07-06",340,"BAJA CALIFORNIA"
"2020-11-13",144,"SINALOA"
"2020-11-14",265,"TAMAULIPAS"
"2020-09-03",54,"MORELOS"
"2020-11-14",276,"ZACATECAS"
"2022-03-08",37,"COLIMA"
"2021-02-19",304,"OAXACA"
"2021-02-22",592,"SAN LUIS POTOSÍ"
"2021-02-21",221,"AGUASCALIENTES"
"2021-02-14",519,"NUEVO LEÓN"
"2021-05-29",144,"PUEBLA"
"2021-10-25",322,"PUEBLA"
"2021-10-27",207,"PUEBLA"
"2021-10-26",769,"SAN LUIS POTOSÍ"
"2021-10-29",267,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-07-04",703,"TAMAULIPAS"
"2020-07-09",443,"COAHUILA DE ZARAGOZA"
"2020-09-15",335,"SONORA"
"2022-03-01",227,"SONORA"
"2021-02-21",730,"NUEVO LEÓN"
"2021-02-16",424,"YUCATÁN"
"2021-02-26",270,"TAMAULIPAS"
"2021-02-28",636,"JALISCO"
"2021-02-28",477,"BAJA CALIFORNIA"
"2021-08-20",537,"QUINTANA ROO"
"2021-10-16",201,"AGUASCALIENTES"
"2021-11-01",335,"BAJA CALIFORNIA SUR"
"2022-03-10",174,"AGUASCALIENTES"
"2022-03-12",74,"GUERRERO"
"2021-10-24",179,"NAYARIT"
"2021-10-16",206,"COLIMA"
"2022-03-27",387,"NUEVO LEÓN"
"2021-10-27",251,"QUERÉTARO"
"2022-06-18",159,"ZACATECAS"
"2022-07-07",313,"COLIMA"
"2021-03-02",224,"GUERRERO"
"2021-03-04",78,"CAMPECHE"
"2021-03-04",62,"NAYARIT"
"2021-03-10",632,"NUEVO LEÓN"
"2021-03-10",63,"COLIMA"
"2021-03-11",485,"TABASCO"
"2021-03-11",1101,"MORELOS"
"2021-04-22",163,"QUINTANA ROO"
"2021-04-22",81,"TLAXCALA"
"2021-03-21",166,"QUINTANA ROO"
"2021-04-27",591,"NUEVO LEÓN"
"2021-04-27",178,"AGUASCALIENTES"
"2021-04-27",82,"COLIMA"
"2020-04-17",35,"COLIMA"
"2020-04-19",271,"JALISCO"
"2020-04-20",32,"BAJA CALIFORNIA SUR"
"2020-04-21",42,"CAMPECHE"
"2020-04-21",21,"NAYARIT"
"2020-04-22",92,"TAMAULIPAS"
"2020-04-23",13,"COLIMA"
"2020-08-02",677,"GUANAJUATO"
"2020-08-15",594,"COAHUILA DE ZARAGOZA"
"2020-09-21",87,"MORELOS"
"2022-06-19",168,"COLIMA"
"2021-03-07",332,"YUCATÁN"
"2020-04-22",23,"ZACATECAS"
"2020-04-28",20,"NAYARIT"
"2021-03-19",317,"CHIHUAHUA"
"2020-04-22",36,"HIDALGO"
"2020-09-03",188,"CHIHUAHUA"
"2021-03-15",1476,"MORELOS"
"2021-04-30",222,"PUEBLA"
"2021-09-25",200,"ZACATECAS"
"2020-08-17",760,"NUEVO LEÓN"
"2020-08-03",635,"PUEBLA"
"2020-08-04",982,"MÉXICO"
"2020-09-19",546,"JALISCO"
"2022-04-24",96,"COAHUILA DE ZARAGOZA"
"2022-04-25",105,"OAXACA"
"2022-04-18",169,"TAMAULIPAS"
"2022-04-25",32,"CAMPECHE"
"2022-04-22",141,"NUEVO LEÓN"
"2022-03-23",210,"TAMAULIPAS"
"2022-04-18",78,"HIDALGO"
"2022-04-27",37,"DURANGO"
"2022-04-01",204,"CHIAPAS"
"2022-03-19",375,"SAN LUIS POTOSÍ"
"2022-03-19",184,"CHIAPAS"
"2022-03-31",133,"AGUASCALIENTES"
"2022-04-17",116,"YUCATÁN"
"2022-03-21",124,"OAXACA"
"2022-03-20",184,"SONORA"
"2022-03-27",52,"COLIMA"
"2022-03-22",122,"CHIHUAHUA"
"2022-05-02",36,"TLAXCALA"
"2022-04-03",117,"AGUASCALIENTES"
"2022-04-11",84,"OAXACA"
"2021-12-29",396,"SONORA"
"2021-12-25",5482,"CIUDAD DE MÉXICO"
"2021-11-10",6350,"CIUDAD DE MÉXICO"
"2021-12-17",4816,"CIUDAD DE MÉXICO"
"2021-11-10",408,"JALISCO"
"2021-12-25",725,"BAJA CALIFORNIA"
"2021-11-05",972,"GUANAJUATO"
"2021-11-21",817,"GUANAJUATO"
"2021-12-12",125,"MORELOS"
"2021-12-06",117,"MORELOS"
"2021-12-18",177,"QUERÉTARO"
"2021-03-20",304,"YUCATÁN"
"2021-03-15",333,"TLAXCALA"
"2021-03-17",343,"BAJA CALIFORNIA"
"2021-03-21",386,"TABASCO"
"2021-03-24",210,"AGUASCALIENTES"
"2021-03-19",884,"TABASCO"
"2021-03-19",520,"MORELOS"
"2021-03-13",211,"BAJA CALIFORNIA"
"2021-03-14",65,"NAYARIT"
"2021-03-24",45,"COLIMA"
"2021-03-13",396,"JALISCO"
"2021-03-19",145,"QUINTANA ROO"
"2021-03-14",69,"CAMPECHE"
"2021-03-15",884,"TABASCO"
"2021-03-11",143,"TLAXCALA"
"2021-07-03",275,"QUERÉTARO"
"2021-11-10",892,"BAJA CALIFORNIA"
"2021-11-18",130,"MICHOACÁN DE OCAMPO"
"2021-11-07",261,"BAJA CALIFORNIA SUR"
"2021-11-16",876,"GUANAJUATO"
"2021-11-25",92,"CHIAPAS"
"2021-11-26",504,"COAHUILA DE ZARAGOZA"
"2021-11-26",189,"SINALOA"
"2021-11-27",236,"PUEBLA"
"2021-11-27",173,"SINALOA"
"2021-11-27",484,"COAHUILA DE ZARAGOZA"
"2021-11-28",163,"GUERRERO"
"2021-11-14",253,"YUCATÁN"
"2021-11-29",159,"GUERRERO"
"2021-11-12",152,"GUERRERO"
"2021-11-30",841,"GUANAJUATO"
"2021-12-07",490,"BAJA CALIFORNIA SUR"
"2021-11-08",197,"GUERRERO"
"2021-12-02",65,"COLIMA"
"2021-12-02",209,"AGUASCALIENTES"
"2020-07-20",925,"TAMAULIPAS"
"2020-07-29",180,"HIDALGO"
"2020-07-25",480,"MICHOACÁN DE OCAMPO"
"2020-07-24",766,"GUANAJUATO"
"2020-07-20",287,"ZACATECAS"
"2020-07-26",368,"MICHOACÁN DE OCAMPO"
"2020-07-23",403,"JALISCO"
"2020-07-30",188,"SINALOA"
"2020-07-18",269,"GUERRERO"
"2020-07-28",378,"MICHOACÁN DE OCAMPO"
"2020-07-14",400,"SONORA"
"2020-07-31",166,"QUINTANA ROO"
"2020-08-01",518,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-08-04",238,"YUCATÁN"
"2020-08-05",568,"NUEVO LEÓN"
"2020-08-05",135,"AGUASCALIENTES"
"2020-07-19",219,"BAJA CALIFORNIA SUR"
"2020-08-06",273,"YUCATÁN"
"2020-08-13",112,"CHIAPAS"
"2020-08-07",139,"AGUASCALIENTES"
"2020-08-07",587,"NUEVO LEÓN"
"2020-08-07",128,"COLIMA"
"2020-09-04",140,"HIDALGO"
"2020-08-30",445,"COAHUILA DE ZARAGOZA"
"2022-04-22",71,"AGUASCALIENTES"
"2022-04-24",196,"PUEBLA"
"2022-04-22",34,"COLIMA"
"2022-04-23",228,"SINALOA"
"2022-04-15",55,"SONORA"
"2022-04-19",117,"COAHUILA DE ZARAGOZA"
"2022-03-22",61,"TLAXCALA"
"2022-04-28",35,"NAYARIT"
"2022-04-28",15,"CAMPECHE"
"2022-03-22",91,"MORELOS"
"2022-04-02",74,"CHIHUAHUA"
"2022-04-02",90,"TABASCO"
"2022-05-04",237,"SINALOA"
"2021-12-13",493,"JALISCO"
"2021-12-30",1555,"BAJA CALIFORNIA SUR"
"2021-03-21",131,"TLAXCALA"
"2021-03-26",140,"QUINTANA ROO"
"2021-11-25",148,"DURANGO"
"2021-11-20",537,"BAJA CALIFORNIA SUR"
"2021-11-15",403,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-11-26",213,"QUERÉTARO"
"2021-11-26",251,"PUEBLA"
"2021-12-02",640,"NUEVO LEÓN"
"2020-07-30",558,"PUEBLA"
"2020-07-23",201,"BAJA CALIFORNIA"
"2020-07-20",280,"HIDALGO"
"2020-07-31",82,"MORELOS"
"2020-08-05",79,"COLIMA"
"2022-04-17",341,"MÉXICO"
"2022-04-26",31,"NAYARIT"
"2022-04-07",106,"TAMAULIPAS"
"2022-04-29",81,"YUCATÁN"
"2022-03-26",112,"OAXACA"
"2021-12-10",476,"JALISCO"
"2021-12-21",60,"MORELOS"
"2021-11-25",661,"SAN LUIS POTOSÍ"
"2021-11-27",141,"QUERÉTARO"
"2021-11-22",164,"GUERRERO"
"2020-07-30",384,"COAHUILA DE ZARAGOZA"
"2020-07-15",569,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-07-31",501,"TABASCO"
"2022-04-05",112,"SONORA"
"2021-12-13",4635,"CIUDAD DE MÉXICO"
"2021-12-26",850,"COAHUILA DE ZARAGOZA"
"2020-07-31",117,"TLAXCALA"
"2022-04-26",32,"CAMPECHE"
"2022-03-22",217,"TABASCO"
"2021-11-13",766,"GUANAJUATO"
"2020-07-17",191,"BAJA CALIFORNIA SUR"
"2020-07-27",477,"MICHOACÁN DE OCAMPO"
"2020-07-29",85,"ZACATECAS"
"2020-07-13",144,"ZACATECAS"
"2022-03-25",42,"TLAXCALA"
"2022-03-21",54,"CAMPECHE"
"2022-03-26",60,"CAMPECHE"
"2022-03-27",127,"AGUASCALIENTES"
"2022-03-28",176,"BAJA CALIFORNIA SUR"
"2022-03-18",130,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-19",43,"DURANGO"
"2022-03-16",44,"CAMPECHE"
"2022-03-31",34,"COLIMA"
"2022-04-01",61,"DURANGO"
"2022-04-03",310,"NUEVO LEÓN"
"2022-04-02",21,"TLAXCALA"
"2022-04-03",50,"COLIMA"
"2020-07-13",186,"HIDALGO"
"2020-12-11",74,"CAMPECHE"
"2020-12-11",173,"OAXACA"
"2020-12-11",66,"NAYARIT"
"2020-12-13",751,"TABASCO"
"2020-12-13",154,"QUINTANA ROO"
"2020-12-13",151,"CHIHUAHUA"
"2020-12-14",181,"CHIHUAHUA"
"2022-03-17",59,"GUERRERO"
"2022-04-02",54,"QUINTANA ROO"
"2022-04-06",92,"SONORA"
"2020-12-13",219,"MORELOS"
"2020-12-14",188,"MORELOS"
"2022-03-21",97,"NAYARIT"
"2020-12-14",1225,"TABASCO"
"2020-12-14",213,"QUINTANA ROO"
"2020-12-13",166,"TLAXCALA"
"2022-03-25",38,"QUINTANA ROO"
"2022-03-26",85,"NAYARIT"
"2020-12-12",432,"BAJA CALIFORNIA SUR"
"2020-12-14",186,"TLAXCALA"
"2022-03-23",80,"ZACATECAS"
"2022-03-22",59,"QUINTANA ROO"
"2022-03-16",96,"OAXACA"
"2022-04-07",50,"ZACATECAS"
"2022-04-11",28,"NAYARIT"
"2022-04-18",49,"ZACATECAS"
"2021-12-03",190,"YUCATÁN"
"2021-12-21",347,"TABASCO"
"2021-12-05",411,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-12-06",87,"TLAXCALA"
"2021-12-06",838,"TABASCO"
"2021-12-06",413,"QUINTANA ROO"
"2021-12-06",589,"CHIHUAHUA"
"2021-11-11",146,"GUERRERO"
"2021-12-08",87,"ZACATECAS"
"2021-12-08",164,"TAMAULIPAS"
"2021-12-08",109,"HIDALGO"
"2020-08-10",278,"BAJA CALIFORNIA"
"2020-08-11",454,"JALISCO"
"2020-08-11",208,"BAJA CALIFORNIA"
"2020-08-12",205,"BAJA CALIFORNIA SUR"
"2020-08-13",153,"DURANGO"
"2020-08-15",267,"SINALOA"
"2020-08-17",207,"AGUASCALIENTES"
"2020-08-18",166,"QUERÉTARO"
"2020-12-16",371,"COAHUILA DE ZARAGOZA"
"2020-12-18",290,"HIDALGO"
"2020-12-19",139,"TLAXCALA"
"2020-12-16",719,"PUEBLA"
"2020-12-18",445,"TAMAULIPAS"
"2020-12-19",135,"QUINTANA ROO"
"2020-12-16",131,"SINALOA"
"2020-12-19",222,"MORELOS"
"2020-12-21",140,"CHIHUAHUA"
"2020-12-20",67,"COLIMA"
"2020-12-21",355,"MORELOS"
"2020-12-23",732,"TABASCO"
"2020-12-23",100,"QUINTANA ROO"
"2020-12-23",128,"CHIHUAHUA"
"2020-12-24",191,"ZACATECAS"
"2020-12-24",342,"TAMAULIPAS"
"2020-09-08",325,"TAMAULIPAS"
"2020-12-24",253,"HIDALGO"
"2021-12-09",172,"YUCATÁN"
"2020-08-08",265,"GUERRERO"
"2020-08-14",171,"GUERRERO"
"2020-08-15",168,"QUERÉTARO"
"2020-08-17",126,"COLIMA"
"2020-12-16",573,"QUERÉTARO"
"2020-12-19",146,"CHIHUAHUA"
"2020-12-18",251,"ZACATECAS"
"2020-12-21",704,"TABASCO"
"2020-12-21",162,"TLAXCALA"
"2020-12-23",386,"MORELOS"
"2020-12-20",1133,"NUEVO LEÓN"
"2020-12-23",103,"TLAXCALA"
"2020-12-21",105,"QUINTANA ROO"
"2020-12-22",267,"MICHOACÁN DE OCAMPO"
"2022-04-10",64,"MICHOACÁN DE OCAMPO"
"2020-12-17",260,"BAJA CALIFORNIA SUR"
"2020-12-20",223,"AGUASCALIENTES"
"2022-04-08",43,"MICHOACÁN DE OCAMPO"
"2020-12-15",528,"SONORA"
"2022-06-24",122,"ZACATECAS"
"2021-12-12",585,"CHIHUAHUA"
"2021-12-10",867,"BAJA CALIFORNIA"
"2021-12-14",97,"NAYARIT"
"2021-12-17",602,"BAJA CALIFORNIA"
"2021-12-15",86,"NAYARIT"
"2021-12-16",92,"ZACATECAS"
"2021-12-15",53,"CAMPECHE"
"2021-12-14",82,"CAMPECHE"
"2021-12-18",222,"PUEBLA"
"2021-12-18",180,"SINALOA"
"2021-12-19",339,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-12-20",129,"MICHOACÁN DE OCAMPO"
"2021-12-21",53,"TLAXCALA"
"2021-12-21",337,"CHIHUAHUA"
"2021-12-23",343,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-12-24",350,"TABASCO"
"2021-12-24",548,"QUINTANA ROO"
"2021-12-24",470,"CHIHUAHUA"
"2021-12-25",573,"JALISCO"
"2021-12-26",290,"PUEBLA"
"2021-12-24",186,"MORELOS"
"2021-12-26",449,"SINALOA"
"2021-12-26",421,"QUERÉTARO"
"2021-12-27",259,"OAXACA"
"2020-09-10",1253,"MÉXICO"
"2020-09-12",181,"AGUASCALIENTES"
"2020-09-16",300,"PUEBLA"
"2020-09-11",249,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-08-28",246,"BAJA CALIFORNIA"
"2020-09-05",240,"GUERRERO"
"2020-09-21",315,"TABASCO"
"2020-08-30",184,"QUERÉTARO"
"2020-08-28",496,"JALISCO"
"2020-12-28",241,"TLAXCALA"
"2020-12-25",222,"ZACATECAS"
"2020-12-29",315,"MICHOACÁN DE OCAMPO"
"2020-12-27",314,"TAMAULIPAS"
"2020-12-28",679,"MORELOS"
"2020-12-28",189,"CHIHUAHUA"
"2020-12-30",187,"DURANGO"
"2021-12-13",1098,"BAJA CALIFORNIA"
"2021-12-12",399,"QUINTANA ROO"
"2021-12-17",332,"JALISCO"
"2021-12-12",427,"TABASCO"
"2021-12-16",112,"HIDALGO"
"2021-12-15",120,"OAXACA"
"2021-12-21",407,"QUINTANA ROO"
"2021-12-22",96,"MICHOACÁN DE OCAMPO"
"2021-12-24",43,"TLAXCALA"
"2020-09-02",238,"YUCATÁN"
"2020-09-03",399,"TABASCO"
"2020-09-08",119,"ZACATECAS"
"2020-08-22",842,"GUANAJUATO"
"2020-09-27",164,"GUERRERO"
"2020-12-28",193,"QUINTANA ROO"
"2020-12-27",188,"ZACATECAS"
"2020-12-30",452,"SAN LUIS POTOSÍ"
"2020-12-31",406,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-12-16",118,"TAMAULIPAS"
"2021-12-27",112,"CAMPECHE"
"2020-09-16",137,"QUERÉTARO"
"2020-09-12",62,"COLIMA"
"2020-09-10",331,"YUCATÁN"
"2020-09-03",89,"QUINTANA ROO"
